Driver,Team,LapNumber,LapTime,Compound,TyreLife,Race,EventName,Session,TrackTemp,AirTemp,Humidity,IsPersonalBest,Deleted,DeletedReason,FastF1Generated,IsAccurate
NOR,McLaren,10,104.07667287594172,HARD,10,Azerbaijan,Azerbaijan Grand Prix,Race,42.027207883237374,27.30199966309627,72.23504072354122,False,False,,True,True
NOR,McLaren,11,104.30299616182455,HARD,11,Azerbaijan,Azerbaijan Grand Prix,Race,50.738650974585966,25.99372959527334,50.74784377740655,False,False,,True,True
NOR,McLaren,12,103.74812872826918,HARD,12,Azerbaijan,Azerbaijan Grand Prix,Race,43.81232088912048,29.602275066365895,36.20230594628889,False,False,,True,True
NOR,McLaren,13,103.71011703007652,HARD,13,Azerbaijan,Azerbaijan Grand Prix,Race,45.546843085940296,27.7114627150944,50.51771612908909,False,False,,True,True
NOR,McLaren,14,103.650649241612,HARD,14,Azerbaijan,Azerbaijan Grand Prix,Race,42.02010443256869,26.54667835404538,41.69143358757423,False,False,,True,True
NOR,McLaren,15,103.77592246456268,HARD,15,Azerbaijan,Azerbaijan Grand Prix,Race,44.02776854322357,29.41746862746736,64.14852121832295,False,False,,True,True
NOR,McLaren,9,103.6747627943327,HARD,1,Azerbaijan,Azerbaijan Grand Prix,Race,40.40847050880749,26.237283166924968,61.43979139059092,False,False,,True,True
NOR,McLaren,10,104.03716017188314,HARD,2,Azerbaijan,Azerbaijan Grand Prix,Race,47.14503680301189,26.532499050102643,41.21837930866799,False,False,,True,True
NOR,McLaren,11,103.72387288810786,HARD,3,Azerbaijan,Azerbaijan Grand Prix,Race,48.3964450262628,24.214583570882137,74.9736840610519,False,False,,True,True
NOR,McLaren,12,103.74358491880187,HARD,4,Azerbaijan,Azerbaijan Grand Prix,Race,50.022208693933464,24.785354606394247,50.38317210789533,False,False,,True,True
NOR,McLaren,13,104.06271953624119,HARD,5,Azerbaijan,Azerbaijan Grand Prix,Race,39.09344571098617,29.651587415424707,46.30973668649264,False,False,,True,True
NOR,McLaren,14,103.6273687100125,HARD,6,Azerbaijan,Azerbaijan Grand Prix,Race,44.61489978224996,26.016324910301922,58.064365664849205,False,False,,True,True
NOR,McLaren,15,103.77566320015488,HARD,7,Azerbaijan,Azerbaijan Grand Prix,Race,41.325745487081065,27.43825340638774,70.20328149249109,False,False,,True,True
NOR,McLaren,16,103.64912168519834,HARD,8,Azerbaijan,Azerbaijan Grand Prix,Race,39.65010552960004,25.028056092496804,45.33376019394793,False,False,,True,True
NOR,McLaren,17,103.66562546983324,HARD,9,Azerbaijan,Azerbaijan Grand Prix,Race,38.350322710187726,30.641586155153554,56.74438712505616,False,False,,True,True
NOR,McLaren,18,103.85216218196372,HARD,10,Azerbaijan,Azerbaijan Grand Prix,Race,57.004978376591666,29.776593117260862,90.54049749748472,False,False,,True,True
NOR,McLaren,19,104.13367348784045,HARD,11,Azerbaijan,Azerbaijan Grand Prix,Race,38.928940480246276,23.998625402488678,49.84731381538323,False,False,,True,True
NOR,McLaren,17,103.51234528224686,HARD,1,Azerbaijan,Azerbaijan Grand Prix,Race,48.70856602769068,27.402837357474947,58.6092469916226,False,False,,True,True
NOR,McLaren,18,103.83891058525226,HARD,2,Azerbaijan,Azerbaijan Grand Prix,Race,39.44745458396346,29.781467787522487,53.13642710028624,False,False,,True,True
NOR,McLaren,19,103.50701571080462,HARD,3,Azerbaijan,Azerbaijan Grand Prix,Race,44.267170967354794,28.060075342345524,60.936318912679624,False,False,,True,True
NOR,McLaren,20,103.29034179243853,HARD,4,Azerbaijan,Azerbaijan Grand Prix,Race,46.940681149383295,26.46441982949382,63.09873446410491,False,False,,True,True
NOR,McLaren,21,103.78062677074315,HARD,5,Azerbaijan,Azerbaijan Grand Prix,Race,43.333092478225254,27.467498811171218,58.3340974219111,False,False,,True,True
NOR,McLaren,22,103.97558188153427,HARD,6,Azerbaijan,Azerbaijan Grand Prix,Race,40.544443511624706,26.969020421703092,69.69346050818675,False,False,,True,True
NOR,McLaren,23,103.7347776613426,HARD,7,Azerbaijan,Azerbaijan Grand Prix,Race,46.836248654076336,24.29742418694119,37.8549270883653,False,False,,True,True
NOR,McLaren,24,103.61195902699042,HARD,8,Azerbaijan,Azerbaijan Grand Prix,Race,41.550539719911605,31.11973349214275,66.49526262687371,False,False,,True,True
NOR,McLaren,25,103.4479359386209,HARD,9,Azerbaijan,Azerbaijan Grand Prix,Race,42.293774303540694,30.093368191121453,53.946468755687754,False,False,,True,True
NOR,McLaren,26,104.14691169316349,HARD,10,Azerbaijan,Azerbaijan Grand Prix,Race,48.36750471065651,27.196944687133552,53.21330628870923,False,False,,True,True
NOR,McLaren,27,103.84764203347903,HARD,11,Azerbaijan,Azerbaijan Grand Prix,Race,40.7702130161953,30.817642406948494,62.42428817741551,False,False,,True,True
NOR,McLaren,28,103.96285415353049,HARD,12,Azerbaijan,Azerbaijan Grand Prix,Race,46.21287344678498,24.94540666290096,60.04193199141749,False,False,,True,True
NOR,McLaren,29,103.91082049453294,HARD,13,Azerbaijan,Azerbaijan Grand Prix,Race,55.011345474872066,24.120126706256137,47.767046121107015,False,False,,True,True
NOR,McLaren,30,103.58067108857657,HARD,14,Azerbaijan,Azerbaijan Grand Prix,Race,43.90990104116465,22.777301896013523,66.85501636168577,False,False,,True,True
NOR,McLaren,25,103.65038725238512,HARD,1,Azerbaijan,Azerbaijan Grand Prix,Race,39.79641093208181,32.49137185136334,65.58000662039166,False,False,,True,True
NOR,McLaren,26,103.5984434412549,HARD,2,Azerbaijan,Azerbaijan Grand Prix,Race,41.18790970087651,27.47218394413835,61.58354977935641,False,False,,True,True
NOR,McLaren,27,103.96675090118627,HARD,3,Azerbaijan,Azerbaijan Grand Prix,Race,39.592875938656235,23.11893375684708,52.93581804149882,False,False,,True,True
NOR,McLaren,28,103.53662847841224,HARD,4,Azerbaijan,Azerbaijan Grand Prix,Race,43.627420573140114,26.1914976509576,38.70239450663958,False,False,,True,True
NOR,McLaren,29,104.10448879387702,HARD,5,Azerbaijan,Azerbaijan Grand Prix,Race,45.63196102266119,30.61707300135463,33.03936256462525,False,False,,True,True
NOR,McLaren,30,103.63029323801359,HARD,6,Azerbaijan,Azerbaijan Grand Prix,Race,41.61053097368842,30.995350250542028,72.04022274726228,False,False,,True,True
NOR,McLaren,31,103.55331955797848,HARD,7,Azerbaijan,Azerbaijan Grand Prix,Race,45.805367592979366,31.86985246520375,48.16743992776836,False,False,,True,True
NOR,McLaren,32,103.64917537687194,HARD,8,Azerbaijan,Azerbaijan Grand Prix,Race,47.58469471319067,23.20029753781049,34.57338065809129,False,False,,True,True
NOR,McLaren,33,103.19558618610385,HARD,9,Azerbaijan,Azerbaijan Grand Prix,Race,48.43245141849454,32.104256275086975,55.07495450777014,False,False,,True,True
NOR,McLaren,34,104.0322201982136,HARD,10,Azerbaijan,Azerbaijan Grand Prix,Race,34.259129775161,29.790975892378952,56.44106438387485,False,False,,True,True
NOR,McLaren,35,103.66913871349175,HARD,11,Azerbaijan,Azerbaijan Grand Prix,Race,46.82110894692035,33.37919504783356,64.13123306347408,False,False,,True,True
NOR,McLaren,36,103.73448676591826,HARD,12,Azerbaijan,Azerbaijan Grand Prix,Race,41.984411404080085,29.26309786210725,60.95376310075315,False,False,,True,True
NOR,McLaren,37,103.71004913191175,HARD,13,Azerbaijan,Azerbaijan Grand Prix,Race,53.926764480176864,27.827602610400508,66.38766780132985,False,False,,True,True
NOR,McLaren,38,103.81446386456054,HARD,14,Azerbaijan,Azerbaijan Grand Prix,Race,55.947203094530636,29.090343973393157,36.61439135709943,False,False,,True,True
NOR,McLaren,39,103.72324226906645,HARD,15,Azerbaijan,Azerbaijan Grand Prix,Race,47.34432752771139,32.573398004715564,56.69679571938475,False,False,,True,True
NOR,McLaren,40,103.66397960473287,HARD,16,Azerbaijan,Azerbaijan Grand Prix,Race,44.56599755292779,29.14742648353831,63.13365324151905,False,False,,True,True
NOR,McLaren,41,104.20821860122491,HARD,17,Azerbaijan,Azerbaijan Grand Prix,Race,51.27417069088238,27.85164936999672,38.59859280165065,False,False,,True,True
NOR,McLaren,33,103.46303385832417,HARD,1,Azerbaijan,Azerbaijan Grand Prix,Race,43.85930904717855,25.668202672290054,49.14811609858886,False,False,,True,True
NOR,McLaren,34,103.7397128806821,HARD,2,Azerbaijan,Azerbaijan Grand Prix,Race,41.083371397041915,21.303628230608123,57.445851545936165,False,False,,True,True
NOR,McLaren,35,103.76642665980907,HARD,3,Azerbaijan,Azerbaijan Grand Prix,Race,48.7148698000655,27.98101144009816,44.170153870802295,False,False,,True,True
NOR,McLaren,36,104.04103915798233,HARD,4,Azerbaijan,Azerbaijan Grand Prix,Race,43.305262887763135,25.090590427504033,69.54439465686096,False,False,,True,True
NOR,McLaren,37,104.08941570784239,HARD,5,Azerbaijan,Azerbaijan Grand Prix,Race,31.17510717930848,25.217465483462345,53.16665060130183,False,False,,True,True
NOR,McLaren,38,103.81768738272517,HARD,6,Azerbaijan,Azerbaijan Grand Prix,Race,48.27106818198928,35.55425196138261,44.04292235112037,False,False,,True,True
NOR,McLaren,39,103.80642528454523,HARD,7,Azerbaijan,Azerbaijan Grand Prix,Race,37.62516627021301,28.680689315355565,71.57724721048075,False,False,,True,True
NOR,McLaren,40,103.22889056357252,HARD,8,Azerbaijan,Azerbaijan Grand Prix,Race,37.81512342570193,30.34984268202366,63.08890829049493,False,False,,True,True
NOR,McLaren,41,103.63514929035627,HARD,9,Azerbaijan,Azerbaijan Grand Prix,Race,49.08485250206794,31.913839144543296,60.514638957726994,False,False,,True,True
NOR,McLaren,41,103.75897239206738,HARD,1,Azerbaijan,Azerbaijan Grand Prix,Race,43.47495158725415,28.68158028577014,59.39434487290089,False,False,,True,True
NOR,McLaren,42,103.4107078587855,HARD,2,Azerbaijan,Azerbaijan Grand Prix,Race,47.66600167982645,28.663491590414996,65.54070628402313,False,False,,True,True
NOR,McLaren,43,104.00838726791956,HARD,3,Azerbaijan,Azerbaijan Grand Prix,Race,52.82514584285896,18.376861050513128,46.35750289040794,False,False,,True,True
NOR,McLaren,44,103.51647060859739,HARD,4,Azerbaijan,Azerbaijan Grand Prix,Race,45.15872991129639,26.021946439872703,64.75959175554824,False,False,,True,True
NOR,McLaren,45,103.59861262802951,HARD,5,Azerbaijan,Azerbaijan Grand Prix,Race,46.02508311431489,25.649035023988898,56.33772126146824,False,False,,True,True
NOR,McLaren,46,103.22748094750054,HARD,6,Azerbaijan,Azerbaijan Grand Prix,Race,41.69063157192484,22.734838470102268,66.09795088224939,False,False,,True,True
NOR,McLaren,47,103.78176985904979,HARD,7,Azerbaijan,Azerbaijan Grand Prix,Race,44.40107501739174,26.814498137685856,53.166405768712295,False,False,,True,True
NOR,McLaren,48,103.98387623138643,HARD,8,Azerbaijan,Azerbaijan Grand Prix,Race,45.00834242680373,26.824292762560724,37.54996992304565,False,False,,True,True
NOR,McLaren,49,103.67507469396173,HARD,9,Azerbaijan,Azerbaijan Grand Prix,Race,44.40710964296922,29.11725008615169,60.29889762402804,False,False,,True,True
NOR,McLaren,50,103.94027015676072,HARD,10,Azerbaijan,Azerbaijan Grand Prix,Race,44.307310695109265,25.286882880389697,53.17717602810111,False,False,,True,True
NOR,McLaren,51,103.62226616737537,HARD,11,Azerbaijan,Azerbaijan Grand Prix,Race,35.959209621780154,29.243851429600937,35.63926142789764,False,False,,True,True
NOR,McLaren,52,103.60497579201093,HARD,12,Azerbaijan,Azerbaijan Grand Prix,Race,44.724904703651404,32.949493825622056,48.12848494376078,False,False,,True,True
NOR,McLaren,53,103.42189362811378,HARD,13,Azerbaijan,Azerbaijan Grand Prix,Race,44.209738157361436,27.703545839478547,45.3806716623563,False,False,,True,True
NOR,McLaren,49,103.71134376099472,HARD,1,Azerbaijan,Azerbaijan Grand Prix,Race,48.29229438440473,25.78487404231034,58.37243013747528,False,False,,True,True
NOR,McLaren,50,103.48440200763763,HARD,2,Azerbaijan,Azerbaijan Grand Prix,Race,50.87822215321361,24.130574745625363,56.54173417818879,False,False,,True,True
NOR,McLaren,51,103.6133147769691,HARD,3,Azerbaijan,Azerbaijan Grand Prix,Race,37.18686056239005,25.193923809560932,59.49593726784473,False,False,,True,True
NOR,McLaren,52,103.52468860045116,HARD,4,Azerbaijan,Azerbaijan Grand Prix,Race,41.65414717427906,29.120033718520713,64.14841516234421,False,False,,True,True
NOR,McLaren,53,103.84915530419947,HARD,5,Azerbaijan,Azerbaijan Grand Prix,Race,44.76711487963479,28.65291719235703,56.187457504291686,False,False,,True,True
PIA,McLaren,1,103.9378919364788,HARD,1,Azerbaijan,Azerbaijan Grand Prix,Race,44.54958500177912,31.361605790652796,60.94285171122256,False,False,,True,True
PIA,McLaren,2,103.64725127954122,HARD,2,Azerbaijan,Azerbaijan Grand Prix,Race,41.56482776015806,28.480484668013734,55.25067790999192,False,False,,True,True
PIA,McLaren,3,104.08749890629234,HARD,3,Azerbaijan,Azerbaijan Grand Prix,Race,50.80081113891449,31.07514722589424,53.65218665859203,False,False,,True,True
PIA,McLaren,4,104.11261507691036,HARD,4,Azerbaijan,Azerbaijan Grand Prix,Race,50.98661544215023,28.470915471673226,38.45844514866538,False,False,,True,True
PIA,McLaren,5,103.70580285553302,HARD,5,Azerbaijan,Azerbaijan Grand Prix,Race,42.396536026917886,26.670418465385097,47.383971310414296,False,False,,True,True
PIA,McLaren,6,103.84672865625599,HARD,6,Azerbaijan,Azerbaijan Grand Prix,Race,47.48286058086943,28.691644766869786,49.79345043489159,False,False,,True,True
PIA,McLaren,7,104.03611012080285,HARD,7,Azerbaijan,Azerbaijan Grand Prix,Race,47.691006701279136,29.31055177472968,55.48359499128788,False,False,,True,True
PIA,McLaren,8,104.01329867766859,HARD,8,Azerbaijan,Azerbaijan Grand Prix,Race,44.86886360922359,27.05370378917433,61.383519788006076,False,False,,True,True
PIA,McLaren,9,104.15114741411529,HARD,9,Azerbaijan,Azerbaijan Grand Prix,Race,40.96385242628671,34.98398393278126,44.16030958485475,False,False,,True,True
PIA,McLaren,10,103.96537818479271,HARD,10,Azerbaijan,Azerbaijan Grand Prix,Race,48.055870601610394,28.800315352843135,45.26385610386334,False,False,,True,True
PIA,McLaren,11,104.03316409605638,HARD,11,Azerbaijan,Azerbaijan Grand Prix,Race,52.52531976780064,27.377773053981638,40.76010431472982,False,False,,True,True
PIA,McLaren,12,103.72204112560918,HARD,12,Azerbaijan,Azerbaijan Grand Prix,Race,50.55800569224621,26.94306658890102,54.68210255117457,False,False,,True,True
PIA,McLaren,13,104.07963241154448,HARD,13,Azerbaijan,Azerbaijan Grand Prix,Race,32.057201207965385,31.11392859643963,73.0739630830066,False,False,,True,True
PIA,McLaren,9,104.10423160501475,HARD,1,Azerbaijan,Azerbaijan Grand Prix,Race,57.25083018415789,28.538552191741044,50.48845332918516,False,False,,True,True
PIA,McLaren,10,103.38195835524868,HARD,2,Azerbaijan,Azerbaijan Grand Prix,Race,46.294783292023716,27.48911373066934,51.42945201268924,False,False,,True,True
PIA,McLaren,11,103.7395747643392,HARD,3,Azerbaijan,Azerbaijan Grand Prix,Race,41.87089451635434,28.98589236397344,61.42166982761266,False,False,,True,True
PIA,McLaren,12,103.87874659937872,HARD,4,Azerbaijan,Azerbaijan Grand Prix,Race,48.93486414394669,31.860643931084404,54.06977935368608,False,False,,True,True
PIA,McLaren,13,104.14162887179263,HARD,5,Azerbaijan,Azerbaijan Grand Prix,Race,40.23824485728442,28.86937237636301,51.16992578323955,False,False,,True,True
PIA,McLaren,14,104.0082733701849,HARD,6,Azerbaijan,Azerbaijan Grand Prix,Race,34.22123455807486,31.53055682086778,54.51822053554821,False,False,,True,True
PIA,McLaren,15,104.00982980887242,HARD,7,Azerbaijan,Azerbaijan Grand Prix,Race,41.06917799214646,33.00823698119241,58.44608588330962,False,False,,True,True
PIA,McLaren,16,103.86005021727789,HARD,8,Azerbaijan,Azerbaijan Grand Prix,Race,34.514344147871554,26.95657309495983,31.806056662444423,False,False,,True,True
PIA,McLaren,17,103.97453748708698,HARD,9,Azerbaijan,Azerbaijan Grand Prix,Race,47.954189439824496,30.126308165961913,46.4203188118033,False,False,,True,True
PIA,McLaren,18,103.83541536074355,HARD,10,Azerbaijan,Azerbaijan Grand Prix,Race,44.53474686150594,26.357724799150805,38.40162935344204,False,False,,True,True
PIA,McLaren,19,103.8509584409391,HARD,11,Azerbaijan,Azerbaijan Grand Prix,Race,46.99662083705353,26.62111380330893,52.649245790129825,False,False,,True,True
PIA,McLaren,20,103.88394884118031,HARD,12,Azerbaijan,Azerbaijan Grand Prix,Race,56.70866043053447,28.37632079610652,57.2371158739325,False,False,,True,True
PIA,McLaren,21,103.8867130313395,HARD,13,Azerbaijan,Azerbaijan Grand Prix,Race,47.36577783774575,28.294101593744195,37.58775396648569,False,False,,True,True
PIA,McLaren,22,104.3132687926767,HARD,14,Azerbaijan,Azerbaijan Grand Prix,Race,44.451083711531794,29.608060912206877,48.65310758051438,False,False,,True,True
PIA,McLaren,17,103.75146978802752,HARD,1,Azerbaijan,Azerbaijan Grand Prix,Race,37.17970590271046,25.717392214953257,54.64450198348563,False,False,,True,True
PIA,McLaren,18,103.88333445154107,HARD,2,Azerbaijan,Azerbaijan Grand Prix,Race,44.89833492009646,25.342451717104375,42.61813263121318,False,False,,True,True
PIA,McLaren,19,103.75342275354762,HARD,3,Azerbaijan,Azerbaijan Grand Prix,Race,42.49575308906071,29.293391067537325,42.882584850249756,False,False,,True,True
PIA,McLaren,20,103.89882856754782,HARD,4,Azerbaijan,Azerbaijan Grand Prix,Race,44.64876296296545,26.798180356873516,58.745119949970146,False,False,,True,True
PIA,McLaren,21,103.78806473307384,HARD,5,Azerbaijan,Azerbaijan Grand Prix,Race,50.02755656292051,30.129568103944017,48.149059161188596,False,False,,True,True
PIA,McLaren,22,104.20466452821361,HARD,6,Azerbaijan,Azerbaijan Grand Prix,Race,35.023942615142126,32.60983148736545,68.82750991690291,False,False,,True,True
PIA,McLaren,23,103.68739241381923,HARD,7,Azerbaijan,Azerbaijan Grand Prix,Race,43.454819058779556,24.641947069679905,50.32194469614763,False,False,,True,True
PIA,McLaren,24,104.19381200313768,HARD,8,Azerbaijan,Azerbaijan Grand Prix,Race,44.18501529098888,21.87004668347831,62.31054413358901,False,False,,True,True
PIA,McLaren,25,103.9759986416145,HARD,9,Azerbaijan,Azerbaijan Grand Prix,Race,39.05523231847397,32.67271590807796,61.9420994620346,False,False,,True,True
PIA,McLaren,26,103.88141677320995,HARD,10,Azerbaijan,Azerbaijan Grand Prix,Race,46.22830035721701,31.787120021952102,60.73919410831143,False,False,,True,True
PIA,McLaren,27,103.66081546423068,HARD,11,Azerbaijan,Azerbaijan Grand Prix,Race,41.31328528665662,22.14756542125127,52.9101877368219,False,False,,True,True
PIA,McLaren,28,103.58093361039582,HARD,12,Azerbaijan,Azerbaijan Grand Prix,Race,45.50310037921269,30.424576086768045,53.495153625345615,False,False,,True,True
PIA,McLaren,29,103.72949918969654,HARD,13,Azerbaijan,Azerbaijan Grand Prix,Race,44.73298967575547,28.681209599607655,64.12156422771459,False,False,,True,True
PIA,McLaren,30,103.86206450523981,HARD,14,Azerbaijan,Azerbaijan Grand Prix,Race,47.49506318010998,24.525489200752627,45.71009953406024,False,False,,True,True
PIA,McLaren,31,104.2608231988697,HARD,15,Azerbaijan,Azerbaijan Grand Prix,Race,54.63006968541025,25.71719086996535,66.51652396195446,False,False,,True,True
PIA,McLaren,32,104.16022161176286,HARD,16,Azerbaijan,Azerbaijan Grand Prix,Race,42.51358825129158,27.73713370946246,60.13464005885667,False,False,,True,True
PIA,McLaren,33,104.16006765543175,HARD,17,Azerbaijan,Azerbaijan Grand Prix,Race,51.729504508257556,25.197316414856104,63.70222307812635,False,False,,True,True
PIA,McLaren,25,104.03157721445592,HARD,1,Azerbaijan,Azerbaijan Grand Prix,Race,46.8200812757701,31.51150857497019,33.77076242889051,False,False,,True,True
PIA,McLaren,26,103.82244086355102,HARD,2,Azerbaijan,Azerbaijan Grand Prix,Race,52.53144644945575,31.02654046866618,61.13308172903175,False,False,,True,True
PIA,McLaren,27,103.70032956852621,HARD,3,Azerbaijan,Azerbaijan Grand Prix,Race,48.428240547227844,29.434261822726903,41.94671593082925,False,False,,True,True
PIA,McLaren,28,104.06143237078845,HARD,4,Azerbaijan,Azerbaijan Grand Prix,Race,44.09886847117371,25.040914994518346,42.75958642267904,False,False,,True,True
PIA,McLaren,29,103.76148779854448,HARD,5,Azerbaijan,Azerbaijan Grand Prix,Race,46.300001897734724,26.65902374205996,46.010378658974155,False,False,,True,True
PIA,McLaren,30,103.74034676359094,HARD,6,Azerbaijan,Azerbaijan Grand Prix,Race,45.91644358846388,30.860858924497904,55.61002052299097,False,False,,True,True
PIA,McLaren,31,104.24605182140748,HARD,7,Azerbaijan,Azerbaijan Grand Prix,Race,40.52162495867788,26.068139800294038,60.585381036003206,False,False,,True,True
PIA,McLaren,32,103.8712165971212,HARD,8,Azerbaijan,Azerbaijan Grand Prix,Race,50.69303841711335,23.921873216579755,57.899784267844936,False,False,,True,True
PIA,McLaren,33,104.05477546635632,HARD,9,Azerbaijan,Azerbaijan Grand Prix,Race,35.93634370793483,24.05626217865796,48.79605902606122,False,False,,True,True
PIA,McLaren,34,103.6592821346589,HARD,10,Azerbaijan,Azerbaijan Grand Prix,Race,44.5554079762922,30.053036559594894,49.666958592784184,False,False,,True,True
PIA,McLaren,35,104.09116739852347,HARD,11,Azerbaijan,Azerbaijan Grand Prix,Race,39.85311641167542,25.634526989410173,48.158859871044584,False,False,,True,True
PIA,McLaren,36,103.91401803208316,HARD,12,Azerbaijan,Azerbaijan Grand Prix,Race,36.761585480647355,23.631391240938562,38.96024323070393,False,False,,True,True
PIA,McLaren,37,104.01597430418576,HARD,13,Azerbaijan,Azerbaijan Grand Prix,Race,46.681552110911056,18.682314538756817,71.42680178470638,False,False,,True,True
PIA,McLaren,38,103.59064334732886,HARD,14,Azerbaijan,Azerbaijan Grand Prix,Race,49.51450945646709,31.165506157959832,66.3856331257516,False,False,,True,True
PIA,McLaren,39,103.86504541629257,HARD,15,Azerbaijan,Azerbaijan Grand Prix,Race,45.54835824945504,27.445084516083412,73.04405245933793,False,False,,True,True
PIA,McLaren,40,103.95498759913406,HARD,16,Azerbaijan,Azerbaijan Grand Prix,Race,51.93874015585508,24.957789359176868,48.77198887576289,False,False,,True,True
PIA,McLaren,41,103.96061200068121,HARD,17,Azerbaijan,Azerbaijan Grand Prix,Race,45.09393719668921,27.838985499525208,49.068342726013036,False,False,,True,True
PIA,McLaren,42,103.6117310201168,HARD,18,Azerbaijan,Azerbaijan Grand Prix,Race,38.682346929017434,29.654464832039398,63.78458229661649,False,False,,True,True
PIA,McLaren,43,103.99032600023796,HARD,19,Azerbaijan,Azerbaijan Grand Prix,Race,40.94941349440481,22.94639550529879,68.85917499127049,False,False,,True,True
PIA,McLaren,44,104.16795333409853,HARD,20,Azerbaijan,Azerbaijan Grand Prix,Race,38.852267720568925,29.00624845758814,55.722615695899115,False,False,,True,True
PIA,McLaren,45,104.28055824316009,HARD,21,Azerbaijan,Azerbaijan Grand Prix,Race,45.84662905897688,27.73190098588171,61.15539186684113,False,False,,True,True
PIA,McLaren,33,103.70775247682202,HARD,1,Azerbaijan,Azerbaijan Grand Prix,Race,45.36982797250276,27.616012518035667,64.60051095508882,False,False,,True,True
PIA,McLaren,34,103.7009574602216,HARD,2,Azerbaijan,Azerbaijan Grand Prix,Race,41.631381227076965,27.408114972556444,61.62969337608964,False,False,,True,True
PIA,McLaren,35,103.66317235572082,HARD,3,Azerbaijan,Azerbaijan Grand Prix,Race,39.08481820596627,31.525015970736114,32.77213752558691,False,False,,True,True
PIA,McLaren,36,103.57560037143764,HARD,4,Azerbaijan,Azerbaijan Grand Prix,Race,55.82997567918258,22.744553268411682,50.62364006053499,False,False,,True,True
PIA,McLaren,37,103.71923664395925,HARD,5,Azerbaijan,Azerbaijan Grand Prix,Race,33.52976805880564,24.989966676856262,57.651350362156855,False,False,,True,True
PIA,McLaren,38,104.01296241860989,HARD,6,Azerbaijan,Azerbaijan Grand Prix,Race,50.517230282390045,26.87895743294665,36.50420718033125,False,False,,True,True
PIA,McLaren,39,103.88535196976551,HARD,7,Azerbaijan,Azerbaijan Grand Prix,Race,51.87245933723256,32.57763348322396,64.82446387337755,False,False,,True,True
PIA,McLaren,40,103.61538097071397,HARD,8,Azerbaijan,Azerbaijan Grand Prix,Race,44.027250778419564,28.68990127121913,58.92156434280665,False,False,,True,True
PIA,McLaren,41,103.54528501582602,HARD,9,Azerbaijan,Azerbaijan Grand Prix,Race,55.28107475399483,31.95857652476117,54.97274098046036,False,False,,True,True
PIA,McLaren,41,103.533681530708,HARD,1,Azerbaijan,Azerbaijan Grand Prix,Race,54.605940584828154,27.579103046349985,67.99703623676162,False,False,,True,True
PIA,McLaren,42,103.78164920512249,HARD,2,Azerbaijan,Azerbaijan Grand Prix,Race,51.60381930168383,32.61143774906479,59.945324398613316,False,False,,True,True
PIA,McLaren,43,103.62871775893647,HARD,3,Azerbaijan,Azerbaijan Grand Prix,Race,40.862464908845084,29.016490813548895,56.25287606743121,False,False,,True,True
PIA,McLaren,44,104.00530240122515,HARD,4,Azerbaijan,Azerbaijan Grand Prix,Race,44.37217622493869,29.3778127566722,55.176245179763,False,False,,True,True
PIA,McLaren,45,103.91882235380697,HARD,5,Azerbaijan,Azerbaijan Grand Prix,Race,46.74271142859227,30.403673801483453,58.90518492652438,False,False,,True,True
PIA,McLaren,46,104.1310845614191,HARD,6,Azerbaijan,Azerbaijan Grand Prix,Race,54.82203268295269,31.27691813664019,54.373640464838104,False,False,,True,True
PIA,McLaren,47,104.03081650389973,HARD,7,Azerbaijan,Azerbaijan Grand Prix,Race,48.93824405300626,26.133021499119547,74.60571103031438,False,False,,True,True
PIA,McLaren,48,104.11750705012626,HARD,8,Azerbaijan,Azerbaijan Grand Prix,Race,44.29333207888357,28.208541878742867,43.6326459234743,False,False,,True,True
PIA,McLaren,49,103.89437167817695,HARD,9,Azerbaijan,Azerbaijan Grand Prix,Race,47.500590295303475,27.52669324819308,43.89636942823439,False,False,,True,True
PIA,McLaren,50,104.01993926253982,HARD,10,Azerbaijan,Azerbaijan Grand Prix,Race,43.685276028021846,25.681216023423275,58.924024389850565,False,False,,True,True
PIA,McLaren,51,103.69000134033435,HARD,11,Azerbaijan,Azerbaijan Grand Prix,Race,45.5508587659852,31.684291071505502,63.93023269088328,False,False,,True,True
PIA,McLaren,52,104.02248331822446,HARD,12,Azerbaijan,Azerbaijan Grand Prix,Race,45.328450144412805,21.786072666631906,51.94850526354281,False,False,,True,True
PIA,McLaren,53,103.9370701311703,HARD,13,Azerbaijan,Azerbaijan Grand Prix,Race,48.8662794792149,25.408737426067525,60.348235601273856,False,False,,True,True
PIA,McLaren,49,104.07044407186376,HARD,1,Azerbaijan,Azerbaijan Grand Prix,Race,37.74899841165892,25.481394428265784,56.281185640359645,False,False,,True,True
PIA,McLaren,50,103.80548670428936,HARD,2,Azerbaijan,Azerbaijan Grand Prix,Race,47.13986233349765,28.39980602157328,66.48419829516028,False,False,,True,True
PIA,McLaren,51,103.8890597122273,HARD,3,Azerbaijan,Azerbaijan Grand Prix,Race,39.07149869126707,20.205731243570753,56.510878066568196,False,False,,True,True
PIA,McLaren,52,104.09722856609461,HARD,4,Azerbaijan,Azerbaijan Grand Prix,Race,38.73813543740173,24.85015234701738,58.5485555526165,False,False,,True,True
PIA,McLaren,53,103.91359865150726,HARD,5,Azerbaijan,Azerbaijan Grand Prix,Race,50.61142342078933,32.92333078969703,57.3608479494095,False,False,,True,True
